category,text
sport,Երկրպագուներին խնդրում և կոչ ենք անում զերծ մնալ կուտակումներից «Հանրապետական» մարզադաշտի հարակից տարածքներում և չստեղծել ավելորդ լարվածություն. ՀՖՖ
sport,Մուշեղ Մկրտչյանը՝ մինչեւ 20 տարեկանների աշխարհի փոխչեմպիոն
sport,"Ճիշտ է, մերոնք չնվաճեցին ոսկի, սակայն պատանիների Եվրոպայի առաջնության 4 բրոնզն ու 2 արծաթը նույնպես լավ արդյունք է"
sport,Կրիկոր Սեւագ Մխիթարյանը Բրազիլիայում առաջատարների մեջ է
sport,Արսեն Զախարյանի մասնակցությունը «Լաս-Պալմասի» հետ խաղին դեռ հարցականի տակ է
sport,"Կարեն Գիլոյան. «Երբ տեսա, որ Հովհաննես Բաչկովը եւ Կորյուն Սողոմոնյանը տարբեր դահլիճներում են մարզվում, ավելի խայտառակ բան ուղղակի չէի կարող պատկերացնել»"
sport,Մարիամ Մկրտչյանը ժամանակից շուտ նվաճեց U 18 Եվրոպայի չեմպիոնի կոչումը
sport,"«Մեր հերթին, ֆեդերացիան՝ իր հերթին, պետք է հասկանանք, թե ինչպես ենք լուծելու հավելյալ ֆինանսների հարցը». Կարեն Գիլոյան"
sport,Բանակային ըմբիշները մեկնարկում են աշխարհի առաջնությունում
sport,Հայաստանի հինգ շախմատիստներ հավասար միավորներ ունեն Եվրոպայի առաջնությունում
sport,Եվրոպա լիգայի որակավորման 1-ին փուլում Հայաստանի երեք ակումբների մրցակիցները հայտնի են դարձել
sport,Նիկիտա Սիմոնյանն անջնջելի հետք է թողել համաշխարհային ու հայկական ֆուտբոլի պատմության մեջ. ԿԳՄՍՆ
sport,Ականջավոր գավաթի համար պայքարում մնացել են ուժեղագույն չորս ակումբները.
sport,Հայաստանի հավաքականը հաղթանակ տարավ մրցակցի հարկի տակ
sport,"Այցելել եմ «Կիլիկիա» մարզադպրոց, նմանատիպ վերանորոգված, նման հնարավորություններով դահլիճ Հայաստանում չունենք. Արայիկ Հարությունյան"
sport,Արգենտինայի նախագահը Մեսսիին հորդորել է կարիերան ավարտել հայրենիքում
sport,ՀՖԿՍՊԻ-ն եւ Կոտայքի մարզպետարանը համագործակցության հուշագիր ստորագրեցին
sport,Երիտասարդ չորս բռնցքամարտիկներ կմենամարտեն Եվրոպայի չեմպիոնի կոչման համար
sport,Վազգեն Թեւանյանը հաղթեց թուրքին ու դարձավ աշխարհի չեմպիոն
sport,«Ռեալն» այլեւս ՈՒԵՖԱ-ի ակումբային առաջատարը չէ
sport,Շախմատային խնդիրների և էտյուդների լուծման Հայաստանի 10-րդ առաջնությունում մրցանակային տեղերը զբաղեցնողները
sport,«Գեղասահքի ֆեդերացիայի նախագահը 3.000.000 դրամ է յուրացրել»․ գրություն պատգամավորից՝ ոստիկանությանը
sport,"Արթուր Դավթյանը՝ աննախադեպ չեմպիոնության համար, կառավարությունից կստանա 10.000.000 դրամ միանվագ, իսկ դեկտեմբերից՝ ամեն ամիս ավելի քան 1 միլիոն 300 հազար դրամ"
sport,9 ոսկե և 2 արծաթե մեդալ՝ Հռոմից
sport,Արման Միքայելյանը ԱՄՆ բաց առաջնության վերջին տուրից առաջ առաջին տեղում է
sport,"Խոակին Կապառոս. «Քանի դեռ տեսական հնարավորություններ կան, պայքարելու ենք մինչեւ վերջ»"
sport,Հայաստանի շախմատիստները ոչ-ոքի են խաղացել Աշխարհի գավաթի երկրորդ շրջանի առաջին պարտիայում
sport,"Ջոկովիչին որակազրկեցին, զրկեցին վարկանիշային միավորներից ու մրցանակային պարգեւագումարից"
sport,Նիկոլ Փաշինյանը հետևել է Արթուր Բազեյանի և Հովհաննես Բաչկովի կիսաեզրափակիչ փուլի մենամարտերին
sport,Մանվել Առաքելյանը` Եվրոպայի մինչև 14 տարեկան պատանիների արագ շախմատի առաջնության բրոնզե մեդալակիր
sport,Մենուա Ուլիխանյանը երկրորդ ոսկին բերեց Եվրոպայի պատանիների առաջնությունում
sport,Հայաստանի ևս 3 ներկայացուցիչ ապահովել է իր մասնակցությունը Փարիզի Օլիմպիական խաղերին
sport,ՖԻՖԱ-ի դասակարգման աղյուսակում Հայաստանի ազգային հավաքականը բարձրացել է 1 աստիճանով
sport,Հայաստանի հավաքականները պարտություն կրեցին
sport,Խոստանում եմ շուտ առողջանալ և վերադառնալ 64 քառակուսիների կախարդական աշխարհ. Արոնյանը չի մասնակցի ՖԻԴԵ-ի Աշխարհի գավաթի խաղարկությանը
sport,Սփոփիչ գոտեմարտերում մեր երկու ըմբիշները չկարողացան հաղթել
sport,ԲԿՄԱ-ն արտագնա խաղում հաղթեց «Նորավանքին»
sport,Չստացված մեկնարկ աշխարհի առաջնությունում
sport,Աբրահամ Խաշմանյանը՝ կրկին «Ալաշկերտի» գլխավոր մարզիչ
sport,Հայաստանը ներկայացնող պարային զույգը՝ մեծահասակների 10 պարաձևերով աշխարհի առաջնության բրոնզե մեդալակիր
sport,«Նախորդ տարի ամեն ինչ հիանալի էր: Շատ տպավորված էինք». Գիլոյանն ընդունել է բռնցքամարտի եվրոպական կոնֆեդերացիայի ներկայացուցիչներին
sport,Բավարարվեցին 4-րդ եւ 5-րդ տեղերով
sport,Մեկնարկում է ծանրամարտի ՀՀ առաջնությունը
sport,Հայաստանի ըմբիշների համար բացառություն է արվել
sport,Ջորկաեֆների դինաստիան. համացանցում հայտնվել է բացառիկ տեսանյութ
sport,Կանանց հավաքականը մեկնարկում է աշխարհի թիմային առաջնությունում
sport,Հայաստանից լավագույնն առայժմ Հրանտ Մելքումյանն ու Հայկ Մարտիրոսյանն են
sport,Իր օդանավով Գյումրի կժամանի Էդուարդո Էռնեկյանը․ նա կմասնակցի Համահայկական խաղերի հանդիսավոր բացմանը
sport,"Խոակին Կապառոս․ Ֆուտբոլիստները, երբ հագնում են Հայաստանի ազգային հավաքականի մարզաշապիկը, տանում են շատ մեծ ծավալի աշխատանք․ Ffa.am"
sport,ՈւԵՖԱ-ն Վրաստանի ֆուտբոլի ֆեդերացիային տուգանել է 40 հազար եվրոյով Թբիլիսիում կայացած Վրաստան-Հայաստան հանդիպման ժամանակ կարգապահական խախտումների համար
sport,"Հույս ունեմ, որ այս տարի մենք ականատես կլինենք մեր հայ գերիների ազատմանը. Հենրիխ Մխիթարյանի ամանորյա ուղերձը"
sport,Հունահռոմեականները մեկնել են Իրան
sport,Հաստատվել է ՈՒԵՖԱ Ազգերի լիգայի 2022/2023 խաղարկության հանդիպումների ժամանակացույցը
sport,"Australian Open-ում խիստ կարանտին է, թենիսիստներն էլ, ասես, բանտում լինեն"
sport,Սարգիս Ստեփանյանը դարձել է պարաբազկամարտի աշխարհի առաջնության 80 կգ քաշային կարգում ձախ ձեռքով աշխարհի չեմպիոն
